table,register_name,bits,field_name,description,type,reset
Table 4-617: sys_cache_grp_region0-3 attributes,sys_cache_grp_region0-3,[4:2],region#{index}_target_type,Indicates node type 3'b000 HN-F 3'b001 HN-I 3'b010 CXRA 3'b011 HN-P 3'b100 PCI-CXRA 3'b101 HN-S Others Reserved CONSTRAINT: Only applicable for RN-I 3'b000,RW,-
Table 4-617: sys_cache_grp_region0-3 attributes,sys_cache_grp_region0-3,[1],region#{index}_nonhash_reg_en,Enables hashed region #{index} to select non- hashed node 1'b0,RW,-
Table 4-617: sys_cache_grp_region0-3 attributes,sys_cache_grp_region0-3,[0],region#{index}_valid,Memory region #{index} valid 1'b0 not valid 1'b1 valid for memory region comparison 1'b0,RW,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[63],Reserved,Reserved,RO,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[62:56],htg_region#{index}_size,"Memory region #{index} size CONSTRAINT: Memory region must be a power of two, from minimum size supported to maximum memory size (2^address width). 7'b0000000",RW,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[55:52],Reserved,Reserved,RO,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[51:16],htg_region#{index}_base_addr,"Bits [51:16] of base address of the range, LSB bit is defined by the parameter POR_RNSAM_HTG_RCOMP_LSB_PARAM 36'h0",RW,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[15:8],Reserved,Reserved,RO,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[7:6],htg_region#{index}_secure,Indicates Secure type 2'b00 Trusted device. 2'b01 Trusted device attached memory range only 2'b10 Untrusted device 2'b11 Reserved 2'b10,RW,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[5],Reserved,Reserved,RO,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[4:2],htg_region#{index}_target_type,Indicates node type 3'b000 HN-F 3'b001 HN-I 3'b010 CXRA 3'b011 HN-P 3'b100 PCI-CXRA 3'b101 HN-S Others Reserved CONSTRAINT: Only applicable for RN-I 3'b000,RW,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[1],htg_region#{index}_nonhash_reg_en,Enables hashed region #{index} to select non-hashed node 1'b0,RW,-
Table 4-618: hashed_tgt_grp_cfg1_region4-31 attributes,hashed_tgt_grp_cfg1_region4-31,[0],htg_region#{index}_valid,Memory region #{index} valid 1'b0 not valid 1'b1 valid for memory region comparison 1'b0,RW,-
Table 4-619: hashed_tgt_grp_cfg2_region0-31 attributes,hashed_tgt_grp_cfg2_region0-31,[63:52],Reserved,Reserved,RO,-
Table 4-619: hashed_tgt_grp_cfg2_region0-31 attributes,hashed_tgt_grp_cfg2_region0-31,[51:16],region#{index}_end_addr,"Bits [51:16] of end address of the range, LSB bit is defined by the parameter POR_RNSAM_HTG_RCOMP_LSB_PARAM 36'h0",RW,-
Table 4-619: hashed_tgt_grp_cfg2_region0-31 attributes,hashed_tgt_grp_cfg2_region0-31,[15:0],Reserved,Reserved,RO,-
Table 4-620: sys_cache_grp_secondary_reg0-3 attributes,sys_cache_grp_secondary_reg0-3,[63],Reserved,Reserved,RO,-
Table 4-620: sys_cache_grp_secondary_reg0-3 attributes,sys_cache_grp_secondary_reg0-3,[62:56],region#{index}_scndry_size,"Secondary memory region #{index} size CONSTRAINT: Memory region must be a power of two, from minimum size supported to maximum memory size (2^address width). 5'b00000",RW,-
Table 4-620: sys_cache_grp_secondary_reg0-3 attributes,sys_cache_grp_secondary_reg0-3,[55:52],Reserved,Reserved,RO,-
Table 4-620: sys_cache_grp_secondary_reg0-3 attributes,sys_cache_grp_secondary_reg0-3,[51:16],region#{index}_scndry_base_addr,"Bits [51:16] of base address of the range, LSB bit is defined by the parameter POR_RNSAM_HTG_RCOMP_LSB_PARAM 36'h0",RW,-
Table 4-620: sys_cache_grp_secondary_reg0-3 attributes,sys_cache_grp_secondary_reg0-3,[15:5],Reserved,Reserved,RO,-
Table 4-620: sys_cache_grp_secondary_reg0-3 attributes,sys_cache_grp_secondary_reg0-3,[4:2],region#{index}_scndry_target_type,Indicates node type 3'b000 HN-F 3'b001 HN-I 3'b010 CXRA 3'b011 HN-P 3'b100 PCI-CXRA 3'b101 HN-S Others Reserved CONSTRAINT: Only applicable for RN-I 3'b000,RW,-
Table 4-620: sys_cache_grp_secondary_reg0-3 attributes,sys_cache_grp_secondary_reg0-3,[1],Reserved,Reserved,RO,-
Table 4-620: sys_cache_grp_secondary_reg0-3 attributes,sys_cache_grp_secondary_reg0-3,[0],region#{index}_scndry_valid,Secondary memory region #{index} valid 1'b0 not valid 1'b1 valid for memory region comparison 1'b0,RW,-
Table 4-621: hashed_target_grp_secondary_cfg1_reg4-31 attributes,hashed_target_grp_secondary_cfg1_reg4-31,[63],Reserved,Reserved,RO,-
Table 4-621: hashed_target_grp_secondary_cfg1_reg4-31 attributes,hashed_target_grp_secondary_cfg1_reg4-31,[62:56],htg_scndry_region#{index}_size,"Secondary memory region #{index} size CONSTRAINT: Memory region must be a power of two, from minimum size supported to maximum memory size (2^address width). 5'b00000",RW,-
Table 4-621: hashed_target_grp_secondary_cfg1_reg4-31 attributes,hashed_target_grp_secondary_cfg1_reg4-31,[55:52],Reserved,Reserved,RO,-
Table 4-621: hashed_target_grp_secondary_cfg1_reg4-31 attributes,hashed_target_grp_secondary_cfg1_reg4-31,[51:16],htg_scndry_region#{index}_base_addr,"Bits [51:16] of base address of the range, LSB bit is defined by the parameter POR_RNSAM_HTG_RCOMP_LSB_PARAM 36'h0",RW,-
Table 4-621: hashed_target_grp_secondary_cfg1_reg4-31 attributes,hashed_target_grp_secondary_cfg1_reg4-31,[15:5],Reserved,Reserved,RO,-
Table 4-621: hashed_target_grp_secondary_cfg1_reg4-31 attributes,hashed_target_grp_secondary_cfg1_reg4-31,[4:2],htg_scndry_region#{index}_target_type,Indicates node type 3'b000 HN-F 3'b001 HN-I 3'b010 CXRA 3'b011 HN-P 3'b100 PCI-CXRA 3'b101 HN-S Others Reserved CONSTRAINT: Only applicable for RN-I 3'b000,RW,-
Table 4-621: hashed_target_grp_secondary_cfg1_reg4-31 attributes,hashed_target_grp_secondary_cfg1_reg4-31,[1],Reserved,Reserved,RO,-
Table 4-621: hashed_target_grp_secondary_cfg1_reg4-31 attributes,hashed_target_grp_secondary_cfg1_reg4-31,[0],htg_scndry_region#{index}_valid,Secondary memory region #{index} valid 1'b0 not valid 1'b1 valid for memory region comparison 1'b0,RW,-
Table 4-622: hashed_target_grp_secondary_cfg2_reg0-31 attributes,hashed_target_grp_secondary_cfg2_reg0-31,[63:52],Reserved,Reserved,RO,-
Table 4-622: hashed_target_grp_secondary_cfg2_reg0-31 attributes,hashed_target_grp_secondary_cfg2_reg0-31,[51:16],htg_scndry_region#{index}_end_addr,"Bits [51:16] of end address of the range, LSB bit is defined by the parameter POR_RNSAM_HTG_RCOMP_LSB_PARAM 36'b00000000000000000000000000",RW,-
Table 4-622: hashed_target_grp_secondary_cfg2_reg0-31 attributes,hashed_target_grp_secondary_cfg2_reg0-31,[15:0],Reserved,Reserved,RO,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[63:29],Reserved,Reserved,RO,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[28:25],htg_region#{index}_hier_cluster_mask,Hierarchical hashing: Enable cluster masking to achieve different interleave granularity across clusters. 4'b0000 64 byte interleave granularity across clusters 4'b0110 4096 byte interleave granularity across clusters 4'b1111 Cluster interleaving disabled Others Reserved 4'b1111,RW,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[24],htg_region#{index}_tgtid_sel,"Select the TgtID's from HNF or HNP trgt tables 1'b0 Default, selects from HNF table 1'b1 Selects from HNP table 1'b0",RW,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[23:22],Reserved,Reserved,RO,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[21:16],htg_region#{index}_hier_hash_nodes,"Hierarchical hashing mode, define number of nodes in each cluster 6'h0",RW,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[15:14],Reserved,Reserved,RO,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[13:8],htg_region#{index}_hier_hash_clusters,"Hierarchical hashing mode, define number of clusters groups 6'h0",RW,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[7:6],Reserved,Reserved,RO,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[5:3],htg_region#{index}_hier_enable_address_striping,Hierarchical hashing: configure number of address bits needs to shuttered (removed) at second hierarchy hash (LSB bit is based on cluster mask). 3'b000 No address shuttering 3'b001 One addr bit shuttered (2 clusters) 3'b010 Two addr bit shuttered (4 clusters) 3'b011 Three addr bit shuttered (8 clusters) 3'b100 Four addr bit shuttered (16 clusters) 3'b101 Five addr bit shuttered (32 clusters) Others Reserved 3'b0,RW,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[2],htg_region#{index}_hierarchical_hash_en,Hierarchical Hashing mode enable configure bit 1'b0,RW,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[1],htg_region#{index}_nonpowerof2_hash_en,Non power of two Hashing mode enable cconfigure bit 1'b0,RW,-
Table 4-623: hashed_target_grp_hash_cntl_reg0-31 attributes,hashed_target_grp_hash_cntl_reg0-31,[0],htg_region#{index}_axid_hash_en,AXID based Hashing mode enable configure bit 1'b0,RW,-
Table 4-624: sys_cache_group_hn_count attributes,sys_cache_group_hn_count,[63:56],htg7_num_hn,HN count for hashed target group 7 8'h00,RW,-
Table 4-624: sys_cache_group_hn_count attributes,sys_cache_group_hn_count,[55:48],htg6_num_hn,HN count for hashed target group 6 8'h00,RW,-
Table 4-624: sys_cache_group_hn_count attributes,sys_cache_group_hn_count,[47:40],htg5_num_hn,HN count for hashed target group 5 8'h00,RW,-
Table 4-624: sys_cache_group_hn_count attributes,sys_cache_group_hn_count,[39:32],htg4_num_hn,HN count for hashed target group 4 8'h00,RW,-
Table 4-624: sys_cache_group_hn_count attributes,sys_cache_group_hn_count,[31:24],scg3_num_hnf,HN count for hashed target group 3 8'h00,RW,-
Table 4-624: sys_cache_group_hn_count attributes,sys_cache_group_hn_count,[23:16],scg2_num_hnf,HN count for hashed target group 2 8'h00,RW,-
Table 4-624: sys_cache_group_hn_count attributes,sys_cache_group_hn_count,[15:8],scg1_num_hnf,HN count for hashed target group 1 8'h00,RW,-
Table 4-624: sys_cache_group_hn_count attributes,sys_cache_group_hn_count,[7:0],scg0_num_hnf,HN count for hashed target group 0 8'h00,RW,-
Table 4-625: hashed_target_group_hn_count_reg1-3 attributes,hashed_target_group_hn_count_reg1-3,[63:56],htg#{index*8 + 7}_num_hn,HN count for hashed target group 7 8'h00,RW,-
Table 4-625: hashed_target_group_hn_count_reg1-3 attributes,hashed_target_group_hn_count_reg1-3,[55:48],htg#{index*8 + 6}_num_hn,HN count for hashed target group 6 8'h00,RW,-
Table 4-625: hashed_target_group_hn_count_reg1-3 attributes,hashed_target_group_hn_count_reg1-3,[47:40],htg#{index*8 + 5}_num_hn,HN count for hashed target group 5 8'h00,RW,-
Table 4-625: hashed_target_group_hn_count_reg1-3 attributes,hashed_target_group_hn_count_reg1-3,[39:32],htg#{index*8 + 4}_num_hn,HN count for hashed target group 4 8'h00,RW,-
Table 4-625: hashed_target_group_hn_count_reg1-3 attributes,hashed_target_group_hn_count_reg1-3,[31:24],htg#{index*8 + 3}_num_hn,HN count for hashed target group 3 8'h00,RW,-
Table 4-625: hashed_target_group_hn_count_reg1-3 attributes,hashed_target_group_hn_count_reg1-3,[23:16],htg#{index*8 + 2}_num_hn,HN count for hashed target group 2 8'h00,RW,-
Table 4-625: hashed_target_group_hn_count_reg1-3 attributes,hashed_target_group_hn_count_reg1-3,[15:8],htg#{index*8 + 1}_num_hn,HN count for hashed target group 1 8'h00,RW,-
Table 4-625: hashed_target_group_hn_count_reg1-3 attributes,hashed_target_group_hn_count_reg1-3,[7:0],htg#{index*8}_num_hn,HN count for hashed target group 0 8'h00,RW,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[63:59],Reserved,Reserved,RO,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[58:48],htg5_nodeid,Non-hashed node ID for Hashed target group 5 11'b00000000000,RW,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[47],Reserved,Reserved,RO,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[46:36],htg4_nodeid,Non-hashed node ID for Hashed target group 4 11'b00000000000,RW,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[35],Reserved,Reserved,RO,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[34:24],scg3_nodeid,Non-hashed node ID for Hashed target group 3 11'b00000000000,RW,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[23],Reserved,Reserved,RO,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[22:12],scg2_nodeid,Non-hashed node ID for Hashed target group 2 11'b00000000000,RW,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[11],Reserved,Reserved,RO,-
Table 4-626: sys_cache_grp_nonhash_nodeid attributes,sys_cache_grp_nonhash_nodeid,[10:0],scg1_nodeid,Non-hashed node ID for Hashed target group 1 11'b00000000000,RW,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[63:59],Reserved,Reserved,RO,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[58:48],htg#{index*5 + 5}_nodeid,Non-hashed node ID for Hashed target group #{index*5 + 5} 11'b00000000000,RW,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[47],Reserved,Reserved,RO,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[46:36],htg#{index*5 + 4}_nodeid,Non-hashed node ID for Hashed target group #{index*5 + 4} 11'b00000000000,RW,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[35],Reserved,Reserved,RO,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[34:24],htg#{index*5 + 3}_nodeid,Non-hashed node ID for Hashed target group #{index*5 + 3} 11'b00000000000,RW,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[23],Reserved,Reserved,RO,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[22:12],htg#{index*5 + 2}_nodeid,Non-hashed node ID for Hashed target group #{index*5 + 2} 11'b00000000000,RW,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[11],Reserved,Reserved,RO,-
Table 4-627: hashed_target_grp_nonhash_nodeid_reg1-6 attributes,hashed_target_grp_nonhash_nodeid_reg1-6,[10:0],htg#{index*5 + 1}_nonhash_nodeid,Non-hashed node ID for Hashed target group #{index*5 + 1} 11'b00000000000,RW,-
Table 4-628: sys_cache_grp_hn_nodeid_reg0-15 attributes,sys_cache_grp_hn_nodeid_reg0-15,[63:47],Reserved,Reserved,RO,-
Table 4-628: sys_cache_grp_hn_nodeid_reg0-15 attributes,sys_cache_grp_hn_nodeid_reg0-15,[46:36],nodeid_#{index*4 + 3},HNF target node ID #{index*4 + 3} 11'b00000000000,RW,-
Table 4-628: sys_cache_grp_hn_nodeid_reg0-15 attributes,sys_cache_grp_hn_nodeid_reg0-15,[35],Reserved,Reserved,RO,-
Table 4-628: sys_cache_grp_hn_nodeid_reg0-15 attributes,sys_cache_grp_hn_nodeid_reg0-15,[34:24],nodeid_#{index*4 + 2},HNF target node ID #{index*4 + 2} 11'b00000000000,RW,-
Table 4-628: sys_cache_grp_hn_nodeid_reg0-15 attributes,sys_cache_grp_hn_nodeid_reg0-15,[23],Reserved,Reserved,RO,-
Table 4-628: sys_cache_grp_hn_nodeid_reg0-15 attributes,sys_cache_grp_hn_nodeid_reg0-15,[22:12],nodeid_#{index*4 + 1},HNF target node ID #{index*4 + 1} 11'b00000000000,RW,-
Table 4-628: sys_cache_grp_hn_nodeid_reg0-15 attributes,sys_cache_grp_hn_nodeid_reg0-15,[11],Reserved,Reserved,RO,-
Table 4-628: sys_cache_grp_hn_nodeid_reg0-15 attributes,sys_cache_grp_hn_nodeid_reg0-15,[10:0],nodeid_#{index*4},HNF target node ID #{index*4} 11'b00000000000,RW,-
Table 4-629: hashed_target_grp_hnf_nodeid_reg16-31 attributes,hashed_target_grp_hnf_nodeid_reg16-31,[63:47],Reserved,Reserved,RO,-
Table 4-629: hashed_target_grp_hnf_nodeid_reg16-31 attributes,hashed_target_grp_hnf_nodeid_reg16-31,[46:36],nodeid_#{index*4 + 3},HNF target node ID #{index*4 + 3} 11'b00000000000,RW,-
Table 4-629: hashed_target_grp_hnf_nodeid_reg16-31 attributes,hashed_target_grp_hnf_nodeid_reg16-31,[35],Reserved,Reserved,RO,-
Table 4-629: hashed_target_grp_hnf_nodeid_reg16-31 attributes,hashed_target_grp_hnf_nodeid_reg16-31,[34:24],nodeid_#{index*4 + 2},HNF target node ID #{index*4 + 2} 11'b00000000000,RW,-
Table 4-629: hashed_target_grp_hnf_nodeid_reg16-31 attributes,hashed_target_grp_hnf_nodeid_reg16-31,[23],Reserved,Reserved,RO,-
Table 4-629: hashed_target_grp_hnf_nodeid_reg16-31 attributes,hashed_target_grp_hnf_nodeid_reg16-31,[22:12],nodeid_#{index*4 + 1},HNF target node ID #{index*4 + 1} 11'b00000000000,RW,-
Table 4-629: hashed_target_grp_hnf_nodeid_reg16-31 attributes,hashed_target_grp_hnf_nodeid_reg16-31,[11],Reserved,Reserved,RO,-
Table 4-629: hashed_target_grp_hnf_nodeid_reg16-31 attributes,hashed_target_grp_hnf_nodeid_reg16-31,[10:0],nodeid_#{index*4},HNF target node ID #{index*4} 11'b00000000000,RW,-
Table 4-630: hashed_target_grp_hnp_nodeid_reg0-15 attributes,hashed_target_grp_hnp_nodeid_reg0-15,[63:47],Reserved,Reserved,RO,-
Table 4-630: hashed_target_grp_hnp_nodeid_reg0-15 attributes,hashed_target_grp_hnp_nodeid_reg0-15,[46:36],nodeid_#{index*4 + 3},HNP target node ID #{index*4 + 3} 11'b00000000000,RW,-
Table 4-630: hashed_target_grp_hnp_nodeid_reg0-15 attributes,hashed_target_grp_hnp_nodeid_reg0-15,[35],Reserved,Reserved,RO,-
Table 4-630: hashed_target_grp_hnp_nodeid_reg0-15 attributes,hashed_target_grp_hnp_nodeid_reg0-15,[34:24],nodeid_#{index*4 + 2},HNP target node ID #{index*4 + 2} 11'b00000000000,RW,-
Table 4-630: hashed_target_grp_hnp_nodeid_reg0-15 attributes,hashed_target_grp_hnp_nodeid_reg0-15,[23],Reserved,Reserved,RO,-
Table 4-630: hashed_target_grp_hnp_nodeid_reg0-15 attributes,hashed_target_grp_hnp_nodeid_reg0-15,[22:12],nodeid_#{index*4 + 1},HNP target node ID #{index*4 + 1} 11'b00000000000,RW,-
Table 4-630: hashed_target_grp_hnp_nodeid_reg0-15 attributes,hashed_target_grp_hnp_nodeid_reg0-15,[11],Reserved,Reserved,RO,-
Table 4-630: hashed_target_grp_hnp_nodeid_reg0-15 attributes,hashed_target_grp_hnp_nodeid_reg0-15,[10:0],nodeid_#{index*4},HNP target node ID #{index*4} 11'b00000000000,RW,-
Table 4-631: sys_cache_grp_cal_mode_reg attributes,sys_cache_grp_cal_mode_reg,[63:52],Reserved,Reserved,RO,-
Table 4-631: sys_cache_grp_cal_mode_reg attributes,sys_cache_grp_cal_mode_reg,[51],scg3_hnf_cal_bit_override,Configuration to choose LSB/MSB bit to override Device ID for HTG 3 1'b0 Hash MSB bit to override Device ID 1'b1 Hash LSB bit to override Device ID 1'b0,RW,-
Table 4-631: sys_cache_grp_cal_mode_reg attributes,sys_cache_grp_cal_mode_reg,[50],Reserved,Reserved,RO,-
Table 4-631: sys_cache_grp_cal_mode_reg attributes,sys_cache_grp_cal_mode_reg,[49],scg3_hnf_cal_type,Enables type of HN CAL for HTG 3 1'b0 CAL2 mode 1'b1 CAL4 mode 1'b0,RW,-
Table 4-631: sys_cache_grp_cal_mode_reg attributes,sys_cache_grp_cal_mode_reg,[48],scg3_hnf_cal_mode_en,Enables support for HN CAL for HTG 3 1'b0,RW,-
Table 4-631: sys_cache_grp_cal_mode_reg attributes,sys_cache_grp_cal_mode_reg,[47:36],Reserved,Reserved,RO,-
Table 4-631: sys_cache_grp_cal_mode_reg attributes,sys_cache_grp_cal_mode_reg,[35],scg2_hnf_cal_bit_override,Configuration to choose LSB/MSB bit to override Device ID for HTG 2 1'b0 Hash MSB bit to override Device ID 1'b1 Hash LSB bit to override Device ID 1'b0,RW,-
