table,register_name,bits,field_name,description,type,reset
Table 8-874: por_mxp_errstatus_NS attributes,por_mxp_errstatus_NS,[25:24],CE,"Corrected errors; writes to this bit are ignored if the OF bit is set to 1, and is not cleared to 0 in the same",W1C,0b00
Table 8-874: por_mxp_errstatus_NS attributes,por_mxp_errstatus_NS,[23],DE,"Deferred errors; writes to this bit are ignored if the OF bit is set to 1, and is not cleared to 0 in the same",W1C,0b0
Table 8-874: por_mxp_errstatus_NS attributes,por_mxp_errstatus_NS,[22],PN,Poison,W1C,0b0
Table 8-874: por_mxp_errstatus_NS attributes,por_mxp_errstatus_NS,[21:20],UET,"Uncorrected Error Type, valid only when UE != 0",W1C,0b00
Table 8-874: por_mxp_errstatus_NS attributes,por_mxp_errstatus_NS,[19:16],Reserved,Reserved,RO,-
Table 8-874: por_mxp_errstatus_NS attributes,por_mxp_errstatus_NS,[15:8],IERR,Implementation-defined primary error code.,W1C,0b0
Table 8-874: por_mxp_errstatus_NS attributes,por_mxp_errstatus_NS,[7:0],SERR,Architecturally-defined primary error code.,W1C,0b0
Table 8-875: por_mxp_erraddr_NS attributes,por_mxp_erraddr_NS,[63],NS,Security status of transaction. PAS[0] of the transaction.,RW,0b0
Table 8-875: por_mxp_erraddr_NS attributes,por_mxp_erraddr_NS,[62],SI,"{NSE,NS} valid 0b0 PAS field is valid 0b1 PAS field is invalid",RW,0b0
Table 8-875: por_mxp_erraddr_NS attributes,por_mxp_erraddr_NS,[61:60],Reserved,Reserved,RO,-
Table 8-875: por_mxp_erraddr_NS attributes,por_mxp_erraddr_NS,[59],NSE,Root status of transaction. PAS[1] of the transaction.,RW,0b0
Table 8-875: por_mxp_erraddr_NS attributes,por_mxp_erraddr_NS,[58:52],Reserved,Reserved,RO,-
Table 8-875: por_mxp_erraddr_NS attributes,por_mxp_erraddr_NS,[51:0],ADDR,Transaction address,RW,0b0
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[63],TLPMSG,Error flit TLPMSG Status,RW,0b0
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[62:59],Reserved,Reserved,RO,-
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[58:48],TGTID,Error flit target ID,RW,0b0
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[47:23],Reserved,Reserved,RO,-
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[22:16],OPCODE,Error flit opcode,RW,0b0
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[15:5],SRCID,Error flit source ID,RW,0b0
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[4:0],ERRSRC,Error source for Mesh With 8 ports Bit[3:2]: Transaction type,RW,0b0
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[4:0],ERRSRC,Error source for Mesh With Replicated Channels Bits[4:2]: Transaction type,RW,0b0
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[4:0],ERRSRC,Error source for Mesh Without Replicated Channels Bits[4:2]: Transaction type,RW,0b0
Table 8-876: por_mxp_errmisc1_NS attributes,por_mxp_errmisc1_NS,[4:0],ERRSRC,Error source for Mesh With Single MXP (1x1 Mesh) Bits [4:3]: Transaction type,RW,0b0
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[63:30],Reserved,Reserved,RO,-
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[29],SYN,Fault syndrome injection.,RO,0b1
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[28],NA,No access required.,RO,0b1
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[27:13],Reserved,Reserved,RO,-
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[12],MV,Miscellaneous syndrome.,RO,0b1
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[11],AV,Address syndrome.,RO,0b1
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[10],PN,Poison flag,RO,0b1
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[9],ER,Error reported flag,RO,0b1
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[8],Reserved,Reserved,RO,-
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[7:6],CE,Corrected Error generation.,RO,0b00
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[5],DE,Deferred error generation.,RO,0b1
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[4:3],Reserved,Reserved,RO,-
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[2],UEU,Uncorrected error generation.,RO,0b1
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[1],Reserved,Reserved,RO,-
Table 8-877: por_mxp_errpfgf_NS attributes,por_mxp_errpfgf_NS,[0],OF,Overflow flag.,RO,0b1
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[63:32],Reserved,Reserved,RO,-
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[31],CDNEN,Countdown Enable.,RW,0b0
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[30:13],Reserved,Reserved,RO,-
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[12],MV,Miscellaneous syndrome.,RW,0b0
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[11],AV,Address syndrome.,RW,0b0
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[10],PN,Poison flag,RW,0b0
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[9],ER,Error reported flag,RW,0b0
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[8],Reserved,Reserved,RO,-
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[7:6],CE,Corrected Error generation.,RW,0b00
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[5],DE,Deferred error generation.,RW,0b0
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[4:3],Reserved,Reserved,RO,-
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[2],UEU,Uncorrected error generation.,RW,0b0
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[1],Reserved,Reserved,RO,-
Table 8-878: por_mxp_errpfgctl_NS attributes,por_mxp_errpfgctl_NS,[0],OF,Overflow flag.,RW,0b0
Table 8-879: por_mxp_errpfgcdn_NS attributes,por_mxp_errpfgcdn_NS,[63:32],Reserved,Reserved,RO,-
Table 8-879: por_mxp_errpfgcdn_NS attributes,por_mxp_errpfgcdn_NS,[31:0],CDN,Countdown value,RW,0b0
Table 8-880: por_mxp_errcapctl attributes,por_mxp_errcapctl,[63:2],Reserved,Reserved,RO,-
Table 8-880: por_mxp_errcapctl attributes,por_mxp_errcapctl,[1],secure_capture_control,Secure Capture Control 0b0 Transaction with secure PAS captured in root error record 0b1 Transaction with secure PAS captured in non-secure error record,RW,0b0
Table 8-880: por_mxp_errcapctl attributes,por_mxp_errcapctl,[0],realm_capture_control,Realm Capture Control 0b0 Transaction with realm PAS captured in root error record 0b1 Transaction with realm PAS captured in non-secure error record,RW,0b0
Table 8-881: por_mxp_errgsr attributes,por_mxp_errgsr,[63:2],Reserved,Reserved,RO,-
Table 8-881: por_mxp_errgsr attributes,por_mxp_errgsr,[1:0],status,"Read-only copy of {ERR<n>STATUS_NS.V, ERR<n>STATUS.V}",RO,0b0
Table 8-882: por_mxp_erriidr attributes,por_mxp_erriidr,[63:32],Reserved,Reserved,RO,-
Table 8-882: por_mxp_erriidr attributes,por_mxp_erriidr,[31:20],productID,Product Part number,RO,0x0
Table 8-882: por_mxp_erriidr attributes,por_mxp_erriidr,[19:16],variant,Component major revision,RO,0x0
Table 8-882: por_mxp_erriidr attributes,por_mxp_erriidr,[15:12],revision,Component minor revision,RO,0x0
Table 8-882: por_mxp_erriidr attributes,por_mxp_erriidr,[11:8],implementer_h,Implementer[10:7],RO,0x4
Table 8-882: por_mxp_erriidr attributes,por_mxp_erriidr,[7],Reserved,Reserved,RO,-
Table 8-882: por_mxp_erriidr attributes,por_mxp_erriidr,[6:0],implementer_l,Implementer[6:0],RO,0x3B
Table 8-883: por_mxp_errdevaff attributes,por_mxp_errdevaff,[63:0],devaff,Device affinity register,RO,0b0
Table 8-884: por_mxp_errdevarch attributes,por_mxp_errdevarch,[63:53],architect,Architect,RO,0x23B
Table 8-884: por_mxp_errdevarch attributes,por_mxp_errdevarch,[52],present,Present,RO,0b1
Table 8-884: por_mxp_errdevarch attributes,por_mxp_errdevarch,[51:48],archrevision,Architecture revision,RO,0b1
Table 8-884: por_mxp_errdevarch attributes,por_mxp_errdevarch,[47:44],archver,Architecture Version,RO,0x0
Table 8-884: por_mxp_errdevarch attributes,por_mxp_errdevarch,[43:32],archpart,Architecture Part,RO,0xA00
Table 8-884: por_mxp_errdevarch attributes,por_mxp_errdevarch,[31:0],Reserved,Reserved ‑,RO,-
Table 8-885: por_mxp_errdevid attributes,por_mxp_errdevid,[63:16],Reserved,Reserved,RO,-
Table 8-885: por_mxp_errdevid attributes,por_mxp_errdevid,[15:0],num,Number of error records,RO,0x2
Table 8-886: por_mxp_errpidr45 attributes,por_mxp_errpidr45,[63:8],Reserved,Reserved,RO,-
Table 8-886: por_mxp_errpidr45 attributes,por_mxp_errpidr45,[7:4],size,Size of the RAS component. 0x0 means 4K block,RO,0x0
Table 8-886: por_mxp_errpidr45 attributes,por_mxp_errpidr45,[3:0],des_2,Designer bit[10:7],RO,0x4
Table 8-887: por_mxp_errpidr01 attributes,por_mxp_errpidr01,[63:40],Reserved,Reserved,RO,-
Table 8-887: por_mxp_errpidr01 attributes,por_mxp_errpidr01,[39:36],des_0,Designer bit[3:0],RO,0xb
Table 8-887: por_mxp_errpidr01 attributes,por_mxp_errpidr01,[35:32],part_1,Product ID Part 1,RO,0x0
Table 8-887: por_mxp_errpidr01 attributes,por_mxp_errpidr01,[31:8],Reserved,Reserved,RO,-
Table 8-887: por_mxp_errpidr01 attributes,por_mxp_errpidr01,[7:0],part_0,Product ID Part 0,RO,0x0
Table 8-888: por_mxp_errpidr23 attributes,por_mxp_errpidr23,[63:4],Reserved,Reserved,RO,-
Table 8-888: por_mxp_errpidr23 attributes,por_mxp_errpidr23,[3],jedec,JEDEC-assigned JEP106 implementer code is used.,RO,0b1
Table 8-888: por_mxp_errpidr23 attributes,por_mxp_errpidr23,[2:0],des_1,Designer bit[6:4],RO,0x3
Table 8-889: por_mxp_errcidr01 attributes,por_mxp_errcidr01,[63:40],Reserved,Reserved,RO,-
Table 8-889: por_mxp_errcidr01 attributes,por_mxp_errcidr01,[39:36],comp_class,Component Class,RO,0xF
Table 8-889: por_mxp_errcidr01 attributes,por_mxp_errcidr01,[35:32],prmbl_1,PRMBL_1,RO,0x0
Table 8-889: por_mxp_errcidr01 attributes,por_mxp_errcidr01,[31:8],Reserved,Reserved,RO,-
Table 8-889: por_mxp_errcidr01 attributes,por_mxp_errcidr01,[7:0],prmbl_0,PRMBL_0,RO,0xD
Table 8-890: por_mxp_errcidr23 attributes,por_mxp_errcidr23,[63:40],Reserved,Reserved,RO,-
Table 8-890: por_mxp_errcidr23 attributes,por_mxp_errcidr23,[39:32],prmbl_3,PRMBL_3,RO,0xB1
Table 8-890: por_mxp_errcidr23 attributes,por_mxp_errcidr23,[31:8],Reserved,Reserved,RO,-
Table 8-890: por_mxp_errcidr23 attributes,por_mxp_errcidr23,[7:0],prmbl_2,PRMBL_2,RO,0x5
Table 8-891: por_mxp_p0-5_syscoreq_ctl attributes,por_mxp_p0-5_syscoreq_ctl,[63:4],Reserved,Reserved,RO,-
Table 8-891: por_mxp_p0-5_syscoreq_ctl attributes,por_mxp_p0-5_syscoreq_ctl,[3],snpdvm_req_p#{index}_d3,"When set, initiates the process of enabling snoop and DVM dispatches (SYSCOREQ) to device 3 on port #{index}",RW,0b0
Table 8-891: por_mxp_p0-5_syscoreq_ctl attributes,por_mxp_p0-5_syscoreq_ctl,[2],snpdvm_req_p#{index}_d2,"When set, initiates the process of enabling snoop and DVM dispatches (SYSCOREQ) to device 2 on port #{index}",RW,0b0
Table 8-891: por_mxp_p0-5_syscoreq_ctl attributes,por_mxp_p0-5_syscoreq_ctl,[1],snpdvm_req_p#{index}_d1,"When set, initiates the process of enabling snoop and DVM dispatches (SYSCOREQ) to device 1 on port #{index}",RW,0b0
Table 8-891: por_mxp_p0-5_syscoreq_ctl attributes,por_mxp_p0-5_syscoreq_ctl,[0],snpdvm_req_p#{index}_d0,"When set, initiates the process of enabling snoop and DVM dispatches (SYSCOREQ) to device 0 on port #{index}",RW,0b0
Table 8-892: por_mxp_p0-7_syscoack_status attributes,por_mxp_p0-7_syscoack_status,[63:4],Reserved,Reserved,RO,-
Table 8-892: por_mxp_p0-7_syscoack_status attributes,por_mxp_p0-7_syscoack_status,[3],snpdvm_ack_p#{index}_d3,"When set, indicates snoop and DVM dispatches are enabled (SYSCOACK) for device 3 on port #{index}",RO,0b0
Table 8-892: por_mxp_p0-7_syscoack_status attributes,por_mxp_p0-7_syscoack_status,[2],snpdvm_ack_p#{index}_d2,"When set, indicates snoop and DVM dispatches are enabled (SYSCOACK) for device 2 on port #{index}",RO,0b0
Table 8-892: por_mxp_p0-7_syscoack_status attributes,por_mxp_p0-7_syscoack_status,[1],snpdvm_ack_p#{index}_d1,"When set, indicates snoop and DVM dispatches are enabled (SYSCOACK) for device 1 on port #{index}",RO,0b0
Table 8-892: por_mxp_p0-7_syscoack_status attributes,por_mxp_p0-7_syscoack_status,[0],snpdvm_ack_p#{index}_d0,"When set, indicates snoop and DVM dispatches are enabled (SYSCOACK) for device 0 on port #{index}",RO,0b0
Table 8-893: por_dtm_control attributes,por_dtm_control,[63:4],Reserved,Reserved,RO,-
Table 8-893: por_dtm_control attributes,por_dtm_control,[3],trace_no_atb,"When set, trace packet is not delivered out of ATB, and FIFO entry holds the first trace packet. NOTE if any MXP has this bit set, ATB protocol will not be functional.",RW,0b0
Table 8-893: por_dtm_control attributes,por_dtm_control,[2],sample_profile_enable,Enables sample profile function,RW,0b0
Table 8-893: por_dtm_control attributes,por_dtm_control,[1],trace_tag_enable,Watchpoint trace tag enable 0b1 Trace tag enabled 0b0 No trace tag,RW,0b0
Table 8-893: por_dtm_control attributes,por_dtm_control,[0],dtm_enable,"Enables debug watchpoint and PMU function; prior to writing this bit, all other DT configuration registers must be programmed; once this bit is set, other DT configuration registers must not be modified",RW,0b0
Table 8-894: por_dtm_fifo_entry_ready attributes,por_dtm_fifo_entry_ready,[63:4],Reserved,Reserved,RO,-
Table 8-894: por_dtm_fifo_entry_ready attributes,por_dtm_fifo_entry_ready,[3:0],ready,Indicates which DTM FIFO entries are ready; write a 1 to clear,W1C,0b0
Table 8-895: por_dtm_fifo_entry0-3_0 attributes,por_dtm_fifo_entry0-3_0,[63:0],fifo_data0,Entry data bit vector 63:0,RO,0b0
Table 8-896: por_dtm_fifo_entry0-3_1 attributes,por_dtm_fifo_entry0-3_1,[63:0],fifo_data1,Entry data bit vector 127:64,RO,0b0
Table 8-897: por_dtm_fifo_entry0-3_2 attributes,por_dtm_fifo_entry0-3_2,[63:0],fifo_data2,Entry data bit vector 191:128,RO,0b0
Table 8-898: por_dtm_fifo_entry0-3_3 attributes,por_dtm_fifo_entry0-3_3,[63:48],fifo_cycle_count,Entry cycle count bit vector 15:0,RO,0b0
Table 8-898: por_dtm_fifo_entry0-3_3 attributes,por_dtm_fifo_entry0-3_3,[47:0],fifo_data3,Entry data bit vector 239:192,RO,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[63:21],Reserved,Reserved ‑,RO,-
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[20:19],wp_chn_num,VC number index for replicated channels in specified SMXP,RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[18:17],wp_dev_sel2,Upper bits for device port selection in specified SMXP,RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[16],wp_dbgtrig_en,Enables watchpoint debug trigger packet generation,RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[15],wp_ctrig_en,Enables watchpoint cross trigger packet generation,RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[14],wp_cc_en,Enables inclusion of cycle count in watchpoint track packet generation,RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[13:11],wp_pkt_type,Trace packet type 0b000 TXNID (up to X18) 0b001 TXNID + opcode (up to X9) 0b010 TXNID + opcode + source ID + target ID (up to X4) 0b011 Reserved 0b100 Control flit 0b101 DAT flit DATA [127:0] 0b110 DAT flit DATA [255:128] 0b111 Reserved,RW,0b000
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[10],wp_pkt_gen,Enables watchpoint trace packet generation,RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[9],wp_combine,Enables combination of watchpoints #{index} and #{index+1},RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[8],wp_exclusive,Watchpoint mode 0b0 Regular mode 0b1 Exclusive mode,RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[7:6],rsvdc_bsel,Byte select of RSVDC in trace packet 0x0 Select RSVDC[7:0] 0x1 Select RSVDC[15:8] 0x2 Select RSVDC[23:16] 0x3 Select RSVDC[31:24],RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[5:4],wp_grp,Watchpoint register format group 0x0 Select primary group 0x1 Select secondary group 0x2 Select tertiary group 0x3 Reserved,RW,0b0
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[3:1],wp_chn_sel,VC selection 0b000 Select REQ VC 0b001 Select RSP VC 0b010 Select SNP VC 0b011 Select DATA VC NOTE All other values are reserved.,RW,0b000
Table 8-899: por_dtm_wp0-3_config attributes,por_dtm_wp0-3_config,[0],wp_dev_sel,Device port selection in specified SMXP 0b0 Select device port 0 0b1 Select device port 1,RW,0b0
Table 8-900: por_dtm_wp0-3_val attributes,por_dtm_wp0-3_val,[63:0],val,Refer to DTM watchpoint section for details,RW,0b0
Table 8-901: por_dtm_wp0-3_mask attributes,por_dtm_wp0-3_mask,[63:0],mask,Refer to DTM watchpoint section for details,RW,0b0
Table 8-902: por_dtm_pmsicr attributes,por_dtm_pmsicr,[63:32],Reserved,Reserved,RO,-
Table 8-902: por_dtm_pmsicr attributes,por_dtm_pmsicr,[31:0],count,Current value of sample counter,RW,0b0
Table 8-903: por_dtm_pmsirr attributes,por_dtm_pmsirr,[63:32],Reserved,Reserved,RO,-
Table 8-903: por_dtm_pmsirr attributes,por_dtm_pmsirr,[31:8],interval,Sampling interval to be reloaded,RW,0b0
Table 8-903: por_dtm_pmsirr attributes,por_dtm_pmsirr,[7:0],Reserved,Reserved,RO,-
Table 8-904: por_dtm_pmu_config attributes,por_dtm_pmu_config,[63:56],pmevcnt3_input_sel,Source to be counted in PMU counter 3; see pmevcnt0_input_sel for encodings,RW,0b0
Table 8-904: por_dtm_pmu_config attributes,por_dtm_pmu_config,[55:48],pmevcnt2_input_sel,Source to be counted in PMU counter 2; see pmevcnt0_input_sel for encodings,RW,0b0
Table 8-904: por_dtm_pmu_config attributes,por_dtm_pmu_config,[47:40],pmevcnt1_input_sel,Source to be counted in PMU counter 1; see pmevcnt0_input_sel for encodings,RW,0b0
Table 8-904: por_dtm_pmu_config attributes,por_dtm_pmu_config,[39:32],pmevcnt0_input_sel,"Source to be counted in PMU counter 0 Port2, Port3, Port4 and Port5 encodings are applicable when (MXP_NUM_DEV_PORT_PARAM > 2 and MXP_MULTIPLE_DTM_EN_PARAM = 0) 0x00 Watchpoint 0 0x01 Watchpoint 1 0x02 Watchpoint 2 0x03 Watchpoint 3 0x04 XP PMU Event 0 0x05 XP PMU Event 1 0x06 XP PMU Event 2 0x07 XP PMU Event 3 0x10 Port 0 Device 0 PMU Event 0 0x11 Port 0 Device 0 PMU Event 1 0x12 Port 0 Device 0 PMU Event 2 0x13 Port 0 Device 0 PMU Event 3 0x14 Port 0 Device 1 PMU Event 0 0x15 Port 0 Device 1 PMU Event 1 0x16 Port 0 Device 1 PMU Event 2 0x17 Port 0 Device 1 PMU Event 3 0x18 Port 0 Device 2 PMU Event 0 0x19 Port 0 Device 2 PMU Event 1 0x1A Port 0 Device 2 PMU Event 2",RW,0b0
Table 8-904: por_dtm_pmu_config attributes,por_dtm_pmu_config,[39:32],pmevcnt0_input_sel,Source to be counted in PMU counter 0x1B Port 0 Device 2 PMU Event 3 0x1C Port 0 Device 3 PMU Event 0 0x1D Port 0 Device 3 PMU Event 1 0x1E Port 0 Device 3 PMU Event 2 0x1F Port 0 Device 3 PMU Event 3 0x20 Port 1 Device 0 PMU Event 0 0x21 Port 1 Device 0 PMU Event 1 0x22 Port 1 Device 0 PMU Event 2 0x23 Port 1 Device 0 PMU Event 3 0x24 Port 1 Device 1 PMU Event 0 0x25 Port 1 Device 1 PMU Event 1 0x26 Port 1 Device 1 PMU Event 2 0x27 Port 1 Device 1 PMU Event 3 0x28 Port 1 Device 2 PMU Event 0 0x29 Port 1 Device 2 PMU Event 1 0x2A Port 1 Device 2 PMU Event 2 0x2B Port 1 Device 2 PMU Event 3 0x2C Port 1 Device 3 PMU Event 0 0x2D Port 1 Device 3 PMU Event 1 0x2E Port 1 Device 3 PMU Event 2 0x2F Port 1 Device 3 PMU Event 3 Copyright 0x30 © 2023–2025 Arm Limited (or its affiliates). All rights reserved. Port 2 Device 0 PMUNon-Confidential Event 0,RW,0b0
Table 8-904: por_dtm_pmu_config attributes,por_dtm_pmu_config,[39:32],pmevcnt0_input_sel,Source to be counted in PMU counter 0x31 Port 2 Device 0 PMU Event 1 0x32 Port 2 Device 0 PMU Event 2 0x33 Port 2 Device 0 PMU Event 3 0x34 Port 2 Device 1 PMU Event 0 0x35 Port 2 Device 1 PMU Event 1 0x36 Port 2 Device 1 PMU Event 2 0x37 Port 2 Device 1 PMU Event 3 0x38 Port 2 Device 2 PMU Event 0 0x39 Port 2 Device 2 PMU Event 1 0x3A Port 2 Device 2 PMU Event 2 0x3B Port 2 Device 2 PMU Event 3 0x3C Port 2 Device 3 PMU Event 0 0x3D Port 2 Device 3 PMU Event 1 0x3E Port 2 Device 3 PMU Event 2 0x3F Port 2 Device 3 PMU Event 3 0x40 Port 3 Device 0 PMU Event 0 0x41 Port 3 Device 0 PMU Event 1 0x42 Port 3 Device 0 PMU Event 2 0x43 Port 3 Device 0 PMU Event 3 0x44 Port 3 Device 1 PMU Event 0 0x45 Port 3 Device 1 PMU Event 1 Copyright 0x46 © 2023–2025 Arm Limited (or its affiliates). All rights reserved. Port 3 Device 1 PMUNon-Confidential Event 2,RW,0b0
